School ID,Course,Year,School Name,City,Zip/Postal Code,School District,State/Province
361005000781,Project Lead the Way: Computer Science Pathway,2020,The Wheatley School,OLD WESTBURY,11568,EAST WILLISTON UNION FREE SCHOOL DISTRICT,NY
362157003059,Project Lead the Way: Computer Science Pathway,2020,Oceanside High School,OCEANSIDE,11572,OCEANSIDE UNION FREE SCHOOL DISTRICT,NY
360372000121,Project Lead the Way: Computer Science Pathway,2020,Babylon JSHS,BABYLON,11702,BABYLON UNION FREE SCHOOL DISTRICT,NY
361509001263,Project Lead the Way: Computer Science Pathway,2020,Huntington High School,HUNTINGTON,11743,HUNTINGTON UNION FREE SCHOOL DISTRICT,NY
362706005839,Project Lead the Way: Computer Science Pathway,2020,Smithtown High School East,SAINT JAMES,11780,SMITHTOWN CENTRAL SCHOOL DISTRICT,NY
362706000327,Project Lead the Way: Computer Science Pathway,2020,Smithtown High School-west,SMITHTOWN,11787,SMITHTOWN CENTRAL SCHOOL DISTRICT,NY
362754003745,Project Lead the Way: Computer Science Pathway,2020,Southampton High School,SOUTHAMPTON,11968,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,NY
361173000938,Project Lead the Way: Computer Science Pathway,2020,Galway JR/SR High School,GALWAY,12074,GALWAY CENTRAL SCHOOL DISTRICT,NY
361287001056,Project Lead the Way: Computer Science Pathway,2020,Greenville High School,GREENVILLE,12083,GREENVILLE CENTRAL SCHOOL DISTRICT,NY
360246000014,Project Lead the Way: Computer Science Pathway,2020,Albany High School,ALBANY,12203,ALBANY CITY SCHOOL DISTRICT,NY
363159004225,Project Lead the Way: Computer Science Pathway,2020,Windham Ashland Jewett Central School,WINDHAM,12496,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,NY
360414000177,Project Lead the Way: Computer Science Pathway,2020,Beacon High School,BEACON,12508,BEACON CITY SCHOOL DISTRICT,NY
361518001269,Project Lead the Way: Computer Science Pathway,2020,Franklin D Roosevelt Senior High School,HYDE PARK,12538,HYDE PARK CENTRAL SCHOOL DISTRICT,NY
362253003173,Project Lead the Way: Computer Science Pathway,2020,Pawling High School,PAWLING,12564,PAWLING CENTRAL SCHOOL DISTRICT,NY
360002301358,Project Lead the Way: Computer Science Pathway,2020,Sullivan West High School,LAKE HUNTINGTON,12752,SULLIVAN WEST CENTRAL SCHOOL DISTRICT,NY
362577003543,Project Lead the Way: Computer Science Pathway,2020,Saratoga Springs High School,SARATOGA SPRINGS,12866,SARATOGA SPRINGS CITY SD,NY
360387000140,Project Lead the Way: Computer Science Pathway,2020,Charles W Baker High School,BALDWINSVILLE,13027,BALDWINSVILLE CENTRAL SCHOOL DISTRICT,NY
361026000797,Project Lead the Way: Computer Science Pathway,2020,Edmeston Central School,EDMESTON,13335,EDMESTON CENTRAL SCHOOL DISTRICT,NY
363016004538,Project Lead the Way: Computer Science Pathway,2020,Waterville Junior Senior High School,WATERVILLE,13480,WATERVILLE CENTRAL SCHOOL DISTRICT,NY
360647000428,Project Lead the Way: Computer Science Pathway,2020,H.C. Williams Sr. High School,CANTON,13617,CANTON CENTRAL SCHOOL DISTRICT,NY
361668001488,Project Lead the Way: Computer Science Pathway,2020,Lancaster High School - NY,LANCASTER,14086,LANCASTER CENTRAL SCHOOL DISTRICT,NY
360558000285,Project Lead the Way: Computer Science Pathway,2020,Brockport High School,BROCKPORT,14420,BROCKPORT CENTRAL SCHOOL DISTRICT,NY
361174000940,Project Lead the Way: Computer Science Pathway,2020,Ruben A Cirillo High School,WALWORTH,14568,GANANDA CENTRAL SCHOOL DISTRICT,NY
363027004069,Project Lead the Way: Computer Science Pathway,2020,Waverly High School,WAVERLY,14892,WAVERLY CENTRAL SCHOOL DISTRICT,NY
420321004930,Project Lead the Way: Computer Science Pathway,2020,Belle Vernon Area High School,BELLE VERNON,15012,BELLE VERNON AREA SD,PA
422223000714,Project Lead the Way: Computer Science Pathway,2020,South Side High School,HOOKSTOWN,15050,SOUTH SIDE AREA SD,PA
420666005228,Project Lead the Way: Computer Science Pathway,2020,Connellsville Area Senior High School,CONNELLSVILLE,15425,CONNELLSVILLE AREA SD,PA
421035002126,Project Lead the Way: Computer Science Pathway,2020,Frazier High School,PERRYOPOLIS,15473,FRAZIER SD,PA
421329002331,Project Lead the Way: Computer Science Pathway,2020,Homer-Center Jr/Sr High School,HOMER CITY,15748,HOMER-CENTER SD,PA
421662002704,Project Lead the Way: Computer Science Pathway,2020,New Castle Junior Senior High School,NEW CASTLE,16101,NEW CASTLE AREA SD,PA
421512003158,Project Lead the Way: Computer Science Pathway,2020,Mercer Area Middle-High School,MERCER,16137,MERCER AREA SD,PA
422253000941,Project Lead the Way: Computer Science Pathway,2020,Central High School,MARTINSBURG,16662,SPRING COVE SD,PA
420858001707,Project Lead the Way: Computer Science Pathway,2020,East Pennsboro Area Shs,ENOLA,17025,EAST PENNSBORO AREA SD,PA
422274006280,Project Lead the Way: Computer Science Pathway,2020,James Buchanan High School,MERCERSBURG,17236,TUSCARORA SD,PA
420768004558,Project Lead the Way: Computer Science Pathway,2020,Dover Area High School,DOVER,17315,DOVER AREA SD,PA
422598006705,Project Lead the Way: Computer Science Pathway,2020,West York Area HS,YORK,17404,WEST YORK AREA SD,PA
420927006293,Project Lead the Way: Computer Science Pathway,2020,Ephrata High School,EPHRATA,17522,EPHRATA AREA SD,PA
421311002607,Project Lead the Way: Computer Science Pathway,2020,Lampeter-strasburg Shs,LAMPETER,17537,LAMPETER-STRASBURG SD,PA
421737003505,Project Lead the Way: Computer Science Pathway,2020,Northampton Area Senior High School,NORTHAMPTON,18067,NORTHAMPTON AREA SD,PA
421851002829,Project Lead the Way: Computer Science Pathway,2020,Parkland High School,ALLENTOWN,18104,PARKLAND SD,PA
421929003210,Project Lead the Way: Computer Science Pathway,2020,Pleasant Valley High School,Brodheadsville,18322,,PA
422465006775,Project Lead the Way: Computer Science Pathway,2020,Valley View High School,ARCHBALD,18403,VALLEY VIEW SD,PA
420993006419,Project Lead the Way: Computer Science Pathway,2020,Forest City Regional Jr Sr High School,FOREST CITY,18421,FOREST CITY REGIONAL SD,PA
421305006404,Project Lead the Way: Computer Science Pathway,2020,Lakeland Junior Senior High School,SCOTT TOWNSHIP,18433,LAKELAND SD,PA
421605004049,Project Lead the Way: Computer Science Pathway,2020,Mountain View Junior/Senior High School,KINGSLEY,18826,MOUNTAIN VIEW SD,PA
421989001128,Project Lead the Way: Computer Science Pathway,2020,Quakertown Community Senior High School,QUAKERTOWN,18951,QUAKERTOWN COMMUNITY SD,PA
421858001915,Project Lead the Way: Computer Science Pathway,2020,Sun Valley High School,ASTON,19014,PENN-DELCO SD,PA
420423001029,Project Lead the Way: Computer Science Pathway,2020,Harry S Truman High School,LEVITTOWN,19057,BRISTOL TOWNSHIP SD,PA
421992001921,Project Lead the Way: Computer Science Pathway,2020,Radnor High School,RADNOR,19087,RADNOR TOWNSHIP SD,PA
420005100488,Project Lead the Way: Computer Science Pathway,2020,Math Science and Technology Community Charter School,PHILADELPHIA,19116,MAST COMMUNITY CS,PA
420007500531,Project Lead the Way: Computer Science Pathway,2020,New Foundations Charter High School,PHILADELPHIA,19136,NEW FOUNDATIONS CS,PA
420006200504,Project Lead the Way: Computer Science Pathway,2020,Hardy Williams Academy Mastery Charter School,PHILADELPHIA,19143,MASTERY CS-HARDY WILLIAMS,PA
421830001420,Project Lead the Way: Computer Science Pathway,2020,Oxford Area High School,OXFORD,19363,OXFORD AREA SD,PA
421698006729,Project Lead the Way: Computer Science Pathway,2020,Norristown Area High School,NORRISTOWN,19403,NORRISTOWN AREA SD,PA
421728005345,Project Lead the Way: Computer Science Pathway,2020,North Penn High School,LANSDALE,19446,NORTH PENN SD,PA
421905001426,Project Lead the Way: Computer Science Pathway,2020,Phoenixville Area HS,PHOENIXVILLE,19460,PHOENIXVILLE AREA SD,PA
422382004670,Project Lead the Way: Computer Science Pathway,2020,Tulpehocken Jshs,BERNVILLE,19506,TULPEHOCKEN AREA SD,PA
421134000808,Project Lead the Way: Computer Science Pathway,2020,Hamburg Area High School,HAMBURG,19526,HAMBURG AREA SD,PA
421815006318,Project Lead the Way: Computer Science Pathway,2020,Oley Valley High School,OLEY,19547,OLEY VALLEY SD,PA
420948000788,Project Lead the Way: Computer Science Pathway,2020,Exeter Township Senior High School,READING,19606,EXETER TOWNSHIP SD,PA
100008000225,Project Lead the Way: Computer Science Pathway,2020,Appoquinimink High School,MIDDLETOWN,19709,APPOQUINIMINK SCHOOL DISTRICT,DE
100008000024,Project Lead the Way: Computer Science Pathway,2020,Middletown High School,MIDDLETOWN,19709,APPOQUINIMINK SCHOOL DISTRICT,DE
100068000085,Project Lead the Way: Computer Science Pathway,2020,Indian River High School,DAGSBORO,19945,INDIAN RIVER SCHOOL DISTRICT,DE
110003000267,Project Lead the Way: Computer Science Pathway,2020,McKinley Technology Middle and High School,WASHINGTON,20002,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,DC
110003000082,Project Lead the Way: Computer Science Pathway,2020,Cardozo Education Campus,WASHINGTON,20009,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,DC
110003000396,Project Lead the Way: Computer Science Pathway,2020,Columbia Heights Educational Campus,WASHINGTON,20010,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,DC
110003000133,Project Lead the Way: Computer Science Pathway,2020,W. Wilson High School,WASHINGTON,20016,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,DC
110003000055,Project Lead the Way: Computer Science Pathway,2020,H.D. Woodson High School,WASHINGTON,20019,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,DC
110000800338,Project Lead the Way: Computer Science Pathway,2020,Friendship Collegiate Academy,WASHINGTON,20019,FRIENDSHIP PCS,DC
510225002865,Project Lead the Way: Computer Science Pathway,2020,John Champe High School,ALDIE,20105,LOUDOUN CO PBLC SCHS,VA
510225000924,Project Lead the Way: Computer Science Pathway,2020,Loudoun Valley High School,PURCELLVILLE,20132,LOUDOUN CO PBLC SCHS,VA
510225000913,Project Lead the Way: Computer Science Pathway,2020,Broad Run High School,ASHBURN,20147,LOUDOUN CO PBLC SCHS,VA
510225002538,Project Lead the Way: Computer Science Pathway,2020,Stone Bridge High School,ASHBURN,20147,LOUDOUN CO PBLC SCHS,VA
510225002451,Project Lead the Way: Computer Science Pathway,2020,Briar Woods High School,ASHBURN,20148,LOUDOUN CO PBLC SCHS,VA
510225003061,Project Lead the Way: Computer Science Pathway,2020,Independence High School,ASHBURN,20148,LOUDOUN CO PBLC SCHS,VA
510225002447,Project Lead the Way: Computer Science Pathway,2020,Freedom High School,SOUTH RIDING,20152,LOUDOUN CO PBLC SCHS,VA
510225000928,Project Lead the Way: Computer Science Pathway,2020,Park View High School,STERLING,20164,LOUDOUN CO PBLC SCHS,VA
510225002411,Project Lead the Way: Computer Science Pathway,2020,Dominion High School,STERLING,20164,LOUDOUN CO PBLC SCHS,VA
510225001627,Project Lead the Way: Computer Science Pathway,2020,Potomac Falls High,POTOMAC FALLS,20165,LOUDOUN CO PBLC SCHS,VA
510225000923,Project Lead the Way: Computer Science Pathway,2020,Loudoun County High School,LEESBURG,20175,LOUDOUN CO PBLC SCHS,VA
510225002285,Project Lead the Way: Computer Science Pathway,2020,Heritage High School,LEESBURG,20175,LOUDOUN CO PBLC SCHS,VA
510225002817,Project Lead the Way: Computer Science Pathway,2020,Tuscarora High School,LEESBURG,20176,LOUDOUN CO PBLC SCHS,VA
510225003001,Project Lead the Way: Computer Science Pathway,2020,Riverside High School,LEESBURG,20176,LOUDOUN CO PBLC SCHS,VA
00578728,Project Lead the Way: Computer Science Pathway,2020,Archbishop Spalding High School,SEVERN,21144,,MD
240021000979,Project Lead the Way: Computer Science Pathway,2020,Carroll County Career and Technology Center,WESTMINSTER,21157,CARROLL COUNTY PUBLIC SCHOOLS,MD
240009000330,Project Lead the Way: Computer Science Pathway,2020,Western High School,BALTIMORE,21209,BALTIMORE CITY PUBLIC SCHOOLS,MD
240009000280,Project Lead the Way: Computer Science Pathway,2020,Mergenthaler Vocational-Technical High School,BALTIMORE,21218,BALTIMORE CITY PUBLIC SCHOOLS,MD
240018000518,Project Lead the Way: Computer Science Pathway,2020,Colonel Richardson High School,FEDERALSBURG,21632,CAROLINE COUNTY PUBLIC SCHOOLS,MD
240018000523,Project Lead the Way: Computer Science Pathway,2020,North Caroline High School,RIDGELY,21660,CAROLINE COUNTY PUBLIC SCHOOLS,MD
240066001295,Project Lead the Way: Computer Science Pathway,2020,Williamsport High School,WILLIAMSPORT,21795,WASHINGTION COUNTY PUBLIC SCHOOLS,MD
240072001091,Project Lead the Way: Computer Science Pathway,2020,Worcester Technical High School,NEWARK,21841,WORCESTER COUNTY PUBLIC SCHOOLS,MD
240024090469,Project Lead the Way: Computer Science Pathway,2020,Rising Sun High School,NORTH EAST,21901,CECIL COUNTY PUBLIC SCHOOLS,MD
240024000575,Project Lead the Way: Computer Science Pathway,2020,North East High School,NORTH EAST,21901,CECIL COUNTY PUBLIC SCHOOLS,MD
240024000577,Project Lead the Way: Computer Science Pathway,2020,Perryville High School,PERRYVILLE,21903,CECIL COUNTY PUBLIC SCHOOLS,MD
240024000568,Project Lead the Way: Computer Science Pathway,2020,Elkton High School,ELKTON,21921,CECIL COUNTY PUBLIC SCHOOLS,MD
510313001327,Project Lead the Way: Computer Science Pathway,2020,Woodbridge Senior High School,WOODBRIDGE,22192,PRINCE WILLIAM CO PBLC SCHS,VA
510387003039,Project Lead the Way: Computer Science Pathway,2020,Blue Ridge Technical Center,FRONT ROYAL,22630,WARREN CO PBLC SCHS,VA
510402001665,Project Lead the Way: Computer Science Pathway,2020,Jamestown High School,WILLIAMSBURG,23135,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA
510402002658,Project Lead the Way: Computer Science Pathway,2020,Warhill High School,WILLIAMSBURG,23188,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA
510402001773,Project Lead the Way: Computer Science Pathway,2020,Lafayette High,WILLIAMSBURG,23188,WILLIAMSBURG-JAMES CITY PBLC SCHS,VA
510324001396,Project Lead the Way: Computer Science Pathway,2020,Richmond Technical Center,RICHMOND,23230,RICHMOND CITY PBLC SCHS,VA
510318001345,Project Lead the Way: Computer Science Pathway,2020,Radford High School,Radford,24141,,VA
540060001043,Project Lead the Way: Computer Science Pathway,2020,Riverside High School,BELLE,25015,KANAWHA COUNTY SCHOOLS,WV
540060000426,Project Lead the Way: Computer Science Pathway,2020,Nitro High School,NITRO,25143,KANAWHA COUNTY SCHOOLS,WV
540060000450,Project Lead the Way: Computer Science Pathway,2020,Sissonville High,CHARLESTON,25312,KANAWHA COUNTY SCHOOLS,WV
540066001245,Project Lead the Way: Computer Science Pathway,2020,Lincoln County High School,HAMLIN,25523,LINCOLN COUNTY SCHOOLS,WV
540075000594,Project Lead the Way: Computer Science Pathway,2020,John Marshall High School,GLEN DALE,26038,MARSHALL COUNTY SCHOOLS,WV
540015000075,Project Lead the Way: Computer Science Pathway,2020,Brooke High School,WELLSBURG,26070,BROOKE COUNTY SCHOOLS,WV
540162001427,Project Lead the Way: Computer Science Pathway,2020,Wood County Technical Caperton Center,PARKERSBURG,26101,WOOD COUNTY SCHOOLS,WV
540054000336,Project Lead the Way: Computer Science Pathway,2020,Ravenswood High School,RAVENSWOOD,26164,JACKSON COUNTY SCHOOLS,WV
370031503031,Project Lead the Way: Computer Science Pathway,2020,Triad Math and Science Academy,GREENSBORO,27406,TRIAD MATH AND SCIENCE ACADEMY,NC
