School Name,School Code
Billerica Memorial High School,220155
Blackstone-Millville Regional High School,220160
Blue Hills Regional Technical School,220544
Boston Latin School,220185
Boston Latin Academy,220260
John D O'Bryant School of Math and Science,220195
Madison Park Technical Vocational High School,220296
English High School,220240
Community Academy of Science and Health,221073
Boston International High School,221106
Excel High School,220385
Mary Lyon Pilot High School,220429
Techboston Academy,220696
Margarita Muniz Academy,221109
Bourne High School,220410
Braintree High School,220420
Bridgewater-Raynham Regional High School,220430
Bristol-Plymouth Regional Technical School,222125
Brockton High School,220435
Brookline High School,220445
Burlington High School,220470
Cambridge Rindge And Latin High School,220493
Cape Cod Regional Technical High School,220964
Chelmsford High School,220575
Chicopee Comprehensive High School,220611
Danvers High School,220660
Dartmouth High School,221640
Dedham High School,220675
Dennis-Yarmouth Regional High School,222021
Shepherd Hill Regional High School,220698
Nauset Regional High School,221710
B M C Durfee High School,220785
Falmouth High School,220815
Fitchburg High School,220820
Framingham High School,220842
Franklin High School,220860
Franklin County Technical School,222147
Granby Junior-Senior High School,220897
Greater Lowell Technical High School,221220
Diman Regional Vocational-Technical High School,220795
Minnechaug Regional High School,222398
Hampshire Regional High School,220722
Hanover High School,220950
Haverhill High School,220985
Hopkinton High School,221060
Ipswich High School,221095
Lexington High School,221190
Lincoln-Sudbury Regional High School,222088
Littleton High School,221195
Lynnfield High School,221287
Mansfield High School,221320
Marblehead High School,221325
Marlborough High School,221335
Martha's Vineyard Regional High School,221695
Medford High School,221365
Medway High School,222340
Melrose High School,221375
Middleborough High School,221405
Millbury Junior-Senior High School,221420
Millis High School,221425
Milton High School,221440
Mohawk Trail Regional High School,221920
Montachusett Regional Vocational Technical School,220829
Mount Greylock Regional High School,222415
Narragansett Regional High School,220100
Nashoba Regional High School,220162
Natick High School,221475
Needham High School,221485
New Bedford High School,221493
Newton North High School,221555
Drury High School,221570
North Andover High School,221615
North Attleboro High School,221625
Northampton High School,221592
Algonquin Regional High School,221630
Northbridge High School,222385
Northeast Metropolitan Technical High School,222171
Norton High School,221670
Old Colony Regional Vocational Technical School,220003
Old Rochester Regional High School,221403
Oxford High School,221715
Pembroke High School,221741
Pittsfield High School,221765
Taconic High School,221775
Plymouth North High School,221785
Plymouth South High School,221784
Reading Memorial High School,221820
Revere High School,221832
Rockland High School,221835
Sandwich High School,221880
Saugus High School,221885
Seekonk High School,221891
Sharon High School,221895
Silver Lake Regional High School,221105
South Shore Regional Vocational Technical High School,220953
Southeastern Regional Vocational-Technical High School,222001
Bay Path Regional Vocational Technical High School,220563
Keefe Regional Technical High School,220854
Springfield High School of Science and Technology,222034
Roger L Putnam Vocational Technical Academy,222055
Springfield Central High School,222030
John J Duggan Academy,222058
Joseph Case High School,222105
Taunton High School,222123
Tewksbury Memorial High School,222130
Tri-Co Regional Vocational Technical School,220864
Wachusett Regional High School,221010
Walpole High School,222175
Waltham Senior High School,222212
Wayland High School,222255
Bartlett High School,222260
Wellesley High School,222285
West Springfield High School,222370
Westborough High School,222300
Westfield High School,222328
Westfield Technical Academy,222330
Weymouth High School,220745
Wilmington High School,222420
Murdock Middle-High School,222425
Winchester High School,222440
Winthrop High School,222445
University Park Campus School,222534
Doherty Memorial High School,222492
North High School,222505
South High Community School,222535
Worcester Technical High School,222550
Saint Joseph Preparatory High School,220241
St John's Preparatory High School,220665
Saint Mary Junior-Senior High School,221275
St Sebastian Middle High School,221545
Noble and Greenough School,220680
Dexter Southfield,220262
Brimmer and May School,220600
Williston Northampton School,220725
Hampden Charter School Of Science - West,220434
Saint John Paul II High School,221089
Notre Dame Preparatory School,210145
Institute of Notre Dame,210100
Archbishop Spalding High School,210583
John Carroll School,210233
Riverdale Baptist School,210681
Bais Yaakov School for Girls,210033
Roland Park Country School,210180
Worcester Preparatory School,210248
Garrison Forest School,210580
Bryn Mawr School,210050
Landon School,210260
Takoma Academy,211007
Bishop McNamara High School,210532
DeMatha Catholic High School,210660
Academy of the Holy Cross,210678
Allegany High School,210425
Fort Hill High School,210440
Mountain Ridge High School,210541
Arundel Senior High School,210570
South River High School,210494
Chesapeake High School,210808
Meade Senior High School,210531
Northeast Senior High School,210807
Old Mill Senior High School,210572
Severna Park Senior High School,210943
Southern High School,210720
Broadneck High School,210011
North County High School,210710
Baltimore Polytechnic Institute,210038
Mergenthaler Vocational Technical Senior High School 410,210115
Patterson Senior High School 405,210160
Western Senior High School 407,210220
Digital Harbor High School 416,210067
New Hope Academy,210694
George Washington Carver Center for Arts and Technology,211025
Western School for Technology and Environmental Science,210221
Catonsville High School,210070
Chesapeake High School,210071
Dulaney High School,210730
Eastern Technical High School,210079
Kenwood High School,210105
Lansdowne High School,210107
Loch Raven High School,210108
Milford Mill Academy,210125
"Parkville High School and Center for Mathematics, Science, and Computer Science",210155
Patapsco High School and Center for the Arts,210478
Perry Hall High School,210175
Pikesville High School,210176
Sparrows Point High School,210212
Towson High School,211035
Woodlawn High School,210225
Owings Mills High School,210804
Hereford High School,210805
New Town High School,210795
Calvert High School,210850
Northern High School,210799
Patuxent High School,210726
Huntingtown High School,210651
Colonel Richardson High School,210525
North Caroline High School,210477
South Carroll High School,211005
Westminster High School,211080
Century High School,211004
Winters Mill High School,211081
Liberty High School,210501
Manchester Valley High School,210761
Bohemia Manor High School,210375
North East High School,210780
Perryville High School,210810
Rising Sun High School,210895
Westlake High School,211059
La Plata High School,210685
Henry E Lackey High School,210675
Maurice Mcdonough High School,210823
Thomas Stone High School,211054
"North Point High School for Science, Technology, and Industry",211061
Saint Charles High School,211067
Urbana High School,210671
Catoctin High School,211015
Frederick High School,210533
Governor Thomas Johnson High School,210535
Linganore High School,210543
Middletown High School,210755
Walkersville High School,211055
Tuscarora High School,210550
Oakdale High School,210664
Northern Garrett High School,210005
Southern Garrett High School,210785
Aberdeen High School,210000
Bel Air High School,210230
Edgewood Senior High School,210497
Fallston High School,210523
Harford Technical High School,210231
Havre de Grace High School,210635
Joppatowne High School,210673
North Harford High School,210865
C Milton Wright High School,210234
Patterson Mill Middle High School,210239
Atholton High School,210968
Centennial High School,210509
Glenelg High School,210593
Hammond High School,210409
Howard High School,210510
Mount Hebron High School,210512
Oakland Mills High School,210411
Wilde Lake High School,210412
River Hill High School,210402
Long Reach High School,210415
Reservoir High School,210557
Marriotts Ridge High School,210745
Kent County High School,211095
Albert Einstein High School,210677
Bethesda-Chevy Chase High School,210250
Gaithersburg High School,210560
John F Kennedy High School,210960
Montgomery Blair High School,210965
Poolesville High School,210825
Richard Montgomery High School,210910
Rockville High School,210914
Seneca Valley High School,210582
Sherwood High School,210940
Thomas Sprigg Wootton High School,210909
Walt Whitman High School,210271
Walter Johnson High School,210912
Wheaton High School,211085
Winston Churchill High School,210839
Northwest High School,210589
James Hubert Blake High School,210959
Northwood High School,210947
Damascus High School,210460
Quince Orchard High School,210564
Watkins Mill High School,210568
Clarksburg High School,210381
DuVal High School,210679
Eleanor Roosevelt High School,210597
Gwynn Park High School,210290
High Point High School,210240
Oxon Hill High School,210802
Dr Henry A Wise Junior High School,211041
Chesapeake Math and IT Public Charter School,210722
College Park Academy,210640
Chesapeake Math and IT South,210161
Charles Herbert Flowers High School,210980
Kent Island High School,210994
Queen Annes County High School,210364
Chopticon High School,210757
Great Mills High School,210595
Leonardtown High School,210700
Easton High School,210490
Boonsboro High School,210280
North Hagerstown High School,210615
Smithsburg High School,210970
South Hagerstown High School,210616
James M Bennett High School,210928
Mardela Middle and High School,210735
Wicomico High School,210935
Worcester Technical High School,210768
Snow Hill High School,210975
Stephen Decatur High School,210245
Saint Mary's High School,210015
Bullis School,210955
One Schoolhouse,210061
Salisbury School,210938
Forbush School At Glyndon And Hannah More Center - Hannah More Campus,210871
Saint Andrew's Episcopal School,210317
Saint Johns Catholic Prep,210545
Sollers Point Technical High School,210330
Carroll County Career and Technology Center,211084
Severn School,210945
The Gunston School,210362
Saint Vincent Pallotti High School,697001
From the Heart Christian School,211009
Cheverus High School,200805
Lincoln Academy,200685
Fryeburg Academy,200390
Maine Central Institute,200795
Edward Little High School,200035
Falmouth High School,200278
Mount Desert Island High School,200683
Deering High School,200810
Gray-New Gloucester High School,200405
Presque Isle High School,200835
Houlton High School,200465
Wiscasset Middle High School,201125
Lake Region High School,200165
Skowhegan High School,200915
Massabesic High School,201063
Morse High School,200070
Kennebunk High School,200515
Poland Regional High School,200797
Richmond High School,200850
Mattanawcook Academy,200580
Orono High School,200767
Old Town High School,200755
Windham High School,200970
Caribou High School,200225
Mountain Valley High School,200865
Spruce Mountain High School,200505
Hampden Academy,200425
Mercy High School,231005
Divine Child High School,230768
Catholic Central High School,231685
West Catholic High School,231763
Hackett Catholic Prep,232174
Grand Rapids Christian High School,231695
Greenhills School,230087
Battle Creek Area Mathematics and Science Center,230174
Harbor Beach Community High School,231860
Crestwood High School,230781
Bad Axe High School,230140
L'Anse Jr-Sr High School,232265
Charyl Stockwell Preparatory Academy,231901
Cesar Chavez Academy High School,230544
Henry Ford Academy,230778
Creative Technologies Academy,230522
Summit Academy North High School,233227
Hope of Detroit Academy Middle High School,230774
Advanced Technology Academy,233453
West Michigan Aviation Academy,231687
FlexTech High School,230397
Jalen Rose Leadership Academy,230924
Grand River Preparatory High School,231689
Detroit Collegiate Prep at Northwestern,230914
Southeastern High School,231200
Western International High School,231235
Renaissance High School,231023
Frederick Douglass Academy for Young Men,231077
Airport High School,230475
Allendale High School,230053
Pioneer High School,230088
Huron High School,230086
Skyline High School,230089
Armada High School,230110
Atherton High School,231455
Avondale Senior High School,230130
Baldwin Senior High School,230145
Bay City Central High School,230205
Bay City Western High School,230128
Belding Senior High School,230255
Berkley High School,230295
Seaholm High School,230327
Bloomfield Hills High School,232447
Kingsford High School,232210
Brighton High School,230395
Byron Center Senior High School,230445
Cadillac High School,230450
Caledonia High School,230455
Calumet High School,230460
Capac Junior-Senior High School,230470
Caro High School,230485
Carrollton High School,233289
Charlotte High School,230575
Chesaning Union High School,230612
Clarkston Senior High School,230630
Clinton High School,230650
Coopersville High School,230715
Corunna High School,230725
Dearborn High School,230765
Edsel Ford High School,230770
Fordson High School,230775
Hamilton J Robichaud High School,232080
Saint Clair High School,233340
East Grand Rapids High School,231705
East Jackson Secondary School,232130
Eaton Rapids High School,231305
Elk Rapids High School,231340
Escanaba Area Public High School,231368
Garber High School,231375
Farmington High School,231405
North Farmington High School,231406
Center for Advanced Studies and Arts,230679
Forest Hills Eastern High School,230000
Forest Hills Central High School,231708
Forest Hills Northern High School,231707
Fraser High School,231575
Freeland High School,231583
Roscommon High School,233230
Oscar A Carlson High School,231629
Gladstone Area High School,231630
Grand Blanc Community School,231665
Grand Haven High School,231670
Innovation Central High School,231690
Grandville High School,231770
Harbor Springs High School,231870
Hartland High School,231900
Haslett High School,231905
Hazel Park High School,231915
Homer Community High School,232000
Hudsonville High School,232050
Milford High School,232595
Lakeland High School,232593
Imlay City High School,232070
Iron Mountain High School,232100
Luther L Wright K-12 School,232110
Jackson High School,232132
Kalamazoo Area Math And Science Center,232167
Kalkaska High School,232190
Laingsburg High School,232230
Lake City High School,232235
Lakeview High School,230180
Lakewood High School,233800
Lapeer High School,232302
Winston Churchill High School,232359
L'Anse Creuse High School North,232653
Ludington High School,232365
Mackinaw City High School,232395
Manistique Middle High School,232410
Mason High School,232490
McBain High School,232510
Melvindale High School,232525
Mio-Ausable High School,232605
Mona Shores High School,232704
Montague High School,232625
Muskegon High School,232707
Napoleon High School,232730
New Haven High School,232785
North Branch High School,232820
Grosse Pointe North High School,231801
North Muskegon Public High School,232825
Northville High School,232835
Northwest High School,232133
Norway High School,232840
Oak Park High School,232845
Oakridge High School,232705
Okemos High School,232850
Owosso High School,232915
Perry High School,232980
Pewamo-Westphalia High School,233000
Pinconning High School,233020
Plymouth High School,230469
Salem High School,233045
Canton High School,233044
Pontiac High School,233048
Houghton High School,232015
Reeths Puffer High School,232708
Stoney Creek High School,233201
Rochester High School,233195
Rochester Adams High School,233194
Rockford Senior High School,233205
Romeo High School,233220
Saginaw Arts and Sciences Academy,233282
Heritage High School,233286
Saline High School,233395
Saranac High School,233415
Saugatuck Middle High School,233420
Sault Area High School,233430
Shelby High School,233450
South Lake High School,233360
Lee M Thurston High School,230955
University High School Academy,233619
Sparta High School,233475
Springport High School,233485
Saint Joseph High School,233385
Standish-Sterling Central High School,233495
Stockbridge High School,233520
Swan Valley High School,233333
Taylor High School,233547
Thornapple Kellogg High School,232580
Traverse City West Senior High School,233587
Traverse City Central High School,233585
Trenton High School,233595
Troy High School,233603
Athens High School,233602
Ubly High School,233615
Eppler Junior High School,239010
Shelby Junior High School,239011
Utica High School,233630
Adlai Stevenson High School,233626
Davis Junior High School,239008
Dwight D Eisenhower High School,233696
Malow Junior High School,239009
Henry Ford II High School,233508
Heritage Junior High School,239016
Vicksburg Community High School,233665
Walkerville Public School,233685
Walled Lake Northern High School,230689
Walled Lake Central High School,233690
Walled Lake Western High School,233689
Warren Woods Tower High School,233699
Waterford Kettering High School,231273
Waterford Mott High School,233063
White Cloud High School,233750
Whitmore Lake High School,233763
Williamston High School,233775
Yale High School,233825
Lapeer County Education and Technology Center,232301
Lenawee Intermediate School District TECH Center,230232
Newaygo County Career Tech Center,230281
Sanilac Career Center,232959
Notre Dame Preparatory,233040
Delasalle Collegiate High School,230880
Sacred Heart Academy High School,232690
Frank Cody High School,697001
Brother Rice High School,230329
Parkway Christian School,230837
Tri-Unity Christian School,231754
The Marshall School,240640
Northeast Range High School,240133
Fairmont High School,240795
Twin Cities Academy High School,242339
Parnassus Preparatory School,240647
Hmong College Preparatory Academy,241582
Ubah Medical Academy,240018
Eagle Ridge Academy,240699
Venture Academy,240013
Minnesota Math And Science Academy,240015
Big Lake High School,240235
Thomas Jefferson Senior High School,240268
John F Kennedy Senior High School,240265
Burnsville Senior High School,242367
Chanhassen High School,240421
Rocori High School,240503
Edina High School,240708
Elk River Area Senior High School,240720
Ely Memorial High School,240745
Minnetonka High School,240780
Forest Lake Senior High School,240865
Hastings High School,241050
Eden Prairie High School,241150
Hopkins High School,241153
Hutchinson High School,241175
South High School,241675
Southwest High School,241680
North Community High Academy Arts & Communications,241634
Irondale Senior High School,242263
Mounds View High School,241805
Tartan Senior High School,242327
Orono High School,241410
Owatonna High School,241935
Mayo High School,242103
Rosemount High School,242125
Eastview High School,242123
Roseville Area High School,242215
Sartell High School,242358
Shakopee Senior High School,242375
Apollo High School,242178
Humboldt Secondary School,242260
Como Park Senior High School,242280
Open World Learning Community,242316
Staples-Motley High School,242425
Stillwater Area Senior High School,242450
Wayzata High School,242650
Henry Sibley Senior High School,242675
White Bear Lake Area High School - South Campus,242683
Hill-Murray School,242217
Saint Paul Academy and Summit School,242315
Cristo Rey Jesuit Hs-Twin City,241693
De La Salle High School,241600
Ursuline Academy,261795
Rockhurst High School,261685
Springfield Catholic High School,263295
Missouri Military Academy,262195
Columbia Area Career Center,260723
Columbia-Rock Bridge Senior High School,260728
David H Hickman High School,260720
Muriel Williams Battle High School,260733
Affton High School,260010
Blue Springs High School,260240
Blue Springs South High School,260241
Branson High School,260325
Braymer C-4 High School,260335
Brentwood High School,260345
Camdenton R-III High School,260460
Cameron R-I High School,260465
Crest Ridge High School,260543
Fort Zumwalt South High School,263137
Fort Zumwalt West High School,262488
Centralia R-6 High School,260550
Clever R-V High School,260685
Excelsior Springs High School,261015
Festus High School,261085
Fordland High School,261105
Fort Osage High School,261507
Fox C-6 High School,260087
Seckman Senior High School,261504
Galena High School,261155
Hallsville High School,261305
Hazelwood Central Senior High School,261102
Hazelwood West High School,261109
Hazelwood East High School,261108
William Chrisman High School,261515
Kirksville Senior High School,261775
Kirkwood High School,261782
Lathrop High School,261865
Liberty North High School,261967
Lindbergh High School,262980
Maryville High School,262135
Mexico Senior High School,262190
Mount Vernon R-V High School,262325
Nixa High School,262420
North Kansas City High School,262445
Oak Park High School,261667
Winnetonka High School,261733
Staley High School,261658
Oak Grove R VI High School,262465
Owensville High School,262520
Pacific Senior High School,262530
Park Hill Senior High School,262545
Park Hill South High School,262802
Parkway Central High School,260593
Parkway North High School,260594
Parkway South High School,260129
Pattonville High School,262575
Malvern B Clopton High School,260630
Pleasant Hope High School,262655
Poplar Bluff Senior High School,262670
Republic High School,262765
Ritenour High School,262515
Salem Senior High School,263140
Savannah High School,263160
Northeast Vernon County R1 High School,263165
Smith-Cotton High School,263180
Spokane High School,263280
Saint Charles High School,262850
Francis Howell High School,262845
Francis Howell Central High School,262851
Francis Howell North High School,262844
Central Visual and Performing Arts High School,263118
Clyde Miller Career Academy,263099
Carnahan High School of the Future,263119
Collegiate School of Medicine and Bioscience,262918
University City High School,263445
Wentzville Holt High School,263590
Timberland High School,263591
Liberty High School,261848
West Platte R2 Junior Senior High School,263600
Willard High School,263630
Windsor High School,261506
Visitation Academy,262925
Saint Joseph Academy,263055
Chaminade College Preparatory School,260640
Saint Dominic High School,262480
Barstow School,261605
St Paul's Lutheran High School,697001
Missouri Torah Institute,260609
Center Place Restoration School,261519
Crossroads College Preparatory School,262941
Madison-Ridgeland Academy,251739
Starkville High School,252830
Columbia High School,250645
Lewisburg High School,252224
Enterprise High School,250873
Franklin High School,251855
George County High School,251685
Harrison Central High School,251085
Terry High School,251375
Saint Martin High School,250250
Robert M Callaway High School,251422
Forest Hill High School,251390
Jim Hill Senior High School,251400
Lanier High School,251405
William B Murrah High School,251427
Provine High School,251420
Wingfield High School,251410
West Lauderdale High School,250635
Saltillo High School,252675
Bogue Chitto School,250285
Madison Central High School,251740
Ridgeland High School,252591
Meridian High School,251915
North Pike High School,252876
Ocean Springs High School,252205
Oxford High School,252242
Pascagoula High School,252265
Gautier High School,252260
Pass Christian High School,252280
Pearl High School,251415
Petal High School,252330
North Pontotoc Attendance Center,250857
South Pontotoc High School,252457
Pontotoc High School,252455
Brandon High School,250325
Northwest Rankin High School,250326
Morton High School,252035
Tishomingo County High School,251370
Warren Central High School,253125
Water Valley High School,253200
Yazoo County High School,250210
St Andrew's Episcopal School,251424
NorthStar Academy,252825
Belgrade High School,270055
Fairfield High School,270310
Charles M Russell High School,270397
Great Falls High School,270400
Capital High School,270449
Superior High School,270860
West Yellowstone School,270918
Great Falls Central Catholic High School,270401
Wayne Country Day School,341533
Providence Day School,340687
Charlotte Latin School,340663
Cape Fear Academy,344347
Arendell Parrott Academy,342067
Forsyth Country Day School,344421
Grace Christian School,343202
Northside Christian Academy,340681
Wake Christian Academy,343237
Wilmington Christian Academy,344352
Ravenscroft School,343233
Camelot Academy,341045
Cape Fear High School,341298
E E Smith High School,341305
D H Conley High School,341640
Junius H Rose High School,341650
South Central High School,344096
Eastern Alamance High School,342575
Graham High School,341560
Southern Alamance High School,340505
Western Alamance High School,341180
Hugh M Cummings High School,340508
Walter M Williams High School,340520
Eno River Academy,340093
Woods Charter School,340649
Franklin Academy,344111
Thomas Jefferson Classical Academy,341804
KIPP GCP Pride High School,341441
Voyager Academy High School,341079
Pine Lake Preparatory,342698
Roxboro Community School,343455
Asheboro High School,340103
Asheville High School,340140
Avery County High School,342885
Longleaf School of the Arts,343220
Franklin School of Innovation,340131
T C Roberson High School,343630
Martin L Nesbitt Jr Discovery Academy,340009
Robert L Patton High School,342741
Jimmy C Draughn High School,344064
Cox Mill High School,340302
Hibriten High School,342239
South Caldwell High School,341915
West Carteret High School,342720
Croatan High School,342892
Bandys High School,340610
Bunker Hill High School,340745
Fred T Foard High School,342905
Maiden High School,342460
St Stephens High School,341825
Chapel Hill High School,340645
East Chapel Hill High School,340646
Carrboro High School,340590
Northwood High School,343135
Cape Hatteras Secondary School,340530
Manteo High School,342470
First Flight High School,342027
North Davidson High School,342280
Davie High School,342638
Charles E Jordan Senior High School,341060
Riverside High School,341081
Hillside New Tech High School,341069
Winston-Salem Career Center,344407
Atkins Academic Technical High School,344446
Franklinton High School,341375
Highland School Of Technical,341450
Gaston Early College High School,340962
South Granville High School,340032
Greene Central High School,343665
James B Dudley High School,341605
Walter Hines Page High School,341632
Ben L Smith High School,341590
Weaver Academy,341633
Eastern Guilford High School,341475
Ragsdale High School,341955
Northeast High School,342570
Northwest Guilford High School,341606
Southeast Guilford High School,341580
Southern Guilford High School,341620
Western Guilford High School,341675
William Penn-Griffin School for the Arts,341859
High Point Central High School,341850
T Wingate Andrews High School,341852
Southwest Guilford High School,341851
The Academy at Smith,341629
The Academy at High Point Central,341847
Hickory Career and Arts Magnet High School,341812
Hoke County High School,343195
North Iredell High School,342973
South Iredell High School,340233
West Iredell High School,343797
Lake Norman High School,342691
Smithfield-Selma High School,343642
West Johnston High School,340298
A L Brown Senior High School,341985
North Lenoir High School,342130
East Lincoln High School,340980
Lincolnton High School,342325
West Lincoln High School,342335
North Lincoln High School,342329
East Mecklenburg High School,342535
Harding University High School,340670
Independence High School,340673
Myers Park High School,340680
South Mecklenburg High School,343103
West Charlotte High School,340700
West Mecklenburg High School,340705
Providence High School,340688
Zebulon B Vance High School,340708
Hopewell High School,341920
Phillip O Berry Academy Of Technical,340716
Mallard Creek High School,340732
Ardrey Kell High School,340735
Rocky River High School,342640
William Amos Hough High School,340918
Garinger High School,340668
Charlotte Engineering Early College,340771
Pinecrest High School,343670
Nash Central High School,343371
Havelock High School,341738
West Craven High School,344065
Dixon High School,341892
Richlands High School,343295
Northside High School,341948
Orange High School,341875
Cedar Ridge High School,341871
Perquimans County High School,341805
Southwestern Randolph High School,340110
Trinity High School,344005
East Rowan High School,343498
Scotland High School,342182
South Stokes High School,341467
Brevard Senior High School,340445
Monroe High School,342655
Forest Hills High School,342520
Parkwood High School,342662
Piedmont High School,342663
Sun Valley High School,342685
Central Academy of Technology and Arts,342650
Weddington High School,342533
Porter Ridge High School,341924
Marvin Ridge High School,342528
Cuthbertson High School,344197
Leesville Road High School,343214
Athens Drive High School,343196
Cary High School,340600
Fuquay-Varina Senior High School,341415
Garner Magnet High School,341435
Wake Forest High School,344115
Southeast Raleigh High School,343239
Green Hope High School,342709
Wakefield High School,343244
Knightdale High School,342124
Panther Creek High School,340603
Vernon Malone College Career Academy,343251
Apex Friendship High School,340088
North Wilkes High School,341747
West Wilkes High School,342625
Wilkes Central High School,342930
Beddingfield High School,344358
Fike High School,344368
Saint David's School,343236
North Carolina Home School,697001
Davidson Day School,340971
Asheville School,340120
Christ School,340095
Hopewell Academy,340607
Christ the King Catholic High School,342694
South Lake Christian Academy,341927
North Raleigh Christian Academy,343223
Trinity Academy of Raleigh,343241
High Point Christian Academy,341848
Bismarck High School,350158
Century High School,350159
Legacy High School,350161
Jamestown High School,350923
Ellendale Public High School,350520
Hebron High School,350870
Watford City High School,351830
Wahpeton Senior High School,351800
Williston High School,351880
Duchesne Academy of the Sacred Heart,281685
Marian High School,281718
Mercy High School,281719
Broken Bow High School,280340
Waverly High School,282490
Scribner-Snyder Community School,282110
Crete High School,280585
Beatrice High School,280175
Bellevue East High School,280205
Bellevue West Senior High School,280206
Kearney High School,281230
Lincoln North Star High School,281304
Lincoln Southwest High School,281309
Lincoln East High School,281303
Lincoln High School,281305
Lincoln Northeast High School,281310
Lincoln Southeast High School,281318
Millard West High School,281723
Millard North High School,281506
Burke High School,281716
Central High School,281705
North High School,281720
South High School,281760
Plattsmouth High School,281925
Daniel J Gross Catholic High School,281712
Bishop Guertin High School,300418
Gorham Middle-High School,300220
Bedford High School,300044
Concord High School,300115
Kennett High School,300125
Dover High School,300135
Virtual Learning Academy Charter School,300188
Founders Academy Public Charter School,300002
Alvirne High School,300280
Lebanon High School,300325
Campbell High School,300337
Manchester Central High School,300355
Manchester High School West,300360
Merrimack Valley High School,300485
Milford High School,300410
Moultonborough Academy,300416
Newfound Regional High School,300060
Oyster River High School,300150
Profile Junior-Senior High School,300056
Raymond High School,300525
Salem High School,300550
Souhegan High School,300012
Timberlane Regional High School,300508
Windham High School,300634
Winnacunnet High School,300245
Our Lady of Mercy Academy,310996
Roselle Catholic High School,311328
Seton Hall Preparatory School,311390
Paul VI High School,310473
De Paul Catholic High School,311572
Moorestown Friends School,310830
Princeton Day School,311265
Doane Academy,310165
Ranney School,311336
Kent Place School,311425
Timothy Christian School,311212
Hawthorne Christian Academy,310514
Oak Knoll School of the Holy Child,311430
Chatham High School,310224
Bernards High School,310095
University Academy Charter High School,310648
Paterson Charter School for Science and Technology,311143
Central Jersey College Prep Charter School,311029
Bergen Arts & Science Charter School,310457
Thomas Edison Energysmart Charter,319157
Bayonne High School,310060
Belleville High School,310075
Belvidere High School,310085
Bergen County Technical Hs-Teterboro,310450
Bergenfield High School,310090
Governor Livingston High School,310093
Bordentown Regional High School,310140
Bridgewater-Raritan Regional High School,310753
Buena Regional High School,310154
Burlington Township High School,310158
James Caldwell High School,311578
Carteret High School,310220
Cedar Grove High School,310222
Cherry Hill High School East,310223
Cherry Hill High School West,311377
Arthur L Johnson High School,310228
Clifton High School,310245
Cranford High School,310260
Cresskill High School,310263
Delaware Valley Regional High School,310410
Dunellen High School,310280
East Brunswick High School,310283
Eastern Regional High School,310417
Edison High School,310297
John P Stevens High School,310787
Egg Harbor Township High School,311581
John E Dwyer Technology Academy,310339
Elizabeth High School,310305
Emerson Junior-Senior High School,310348
Fair Lawn High School,310370
Fort Lee High School,310395
Franklin High School,310979
Freehold High School,310405
Freehold Township High School,310407
Manalapan High School,310367
Marlboro High School,310752
Glen Ridge High School,310435
Gloucester City Junior-Senior High School,310445
Absegami High School,310759
Oakcrest High School,310758
Cedar Creek High School,310782
Hackensack High School,310460
Haddonfield Memorial High School,310470
Steinert High School - East,311483
Hamilton High School West,311485
Nottingham High School - North,311484
Hanover Park High School,310501
Whippany Park High School,311614
Harrison High School,310505
Hawthorne High School,310515
High Point Regional High School,311440
Hillside High School,310545
Hoboken High School,310555
Holmdel High School,310566
Hopewell Valley Central High School,311165
High Technical High School,311012
Hunterdon Central Regional High School,310380
Irvington High School,310580
Jefferson Township High School,311043
McNair Academic High School,310612
Kearny High School,310655
Kinnelon High School,310667
Kittatinny Regional High School,311002
Leonia High School,310690
Linden High School,310695
Livingston High School,310705
Long Branch High School,310720
Lower Cape May Region High School,310210
Lyndhurst High School,310730
Old Bridge High School,311052
Mahwah High School,310742
Mainland Regional High School,310698
Manasquan High School,310745
Manchester Township High School,310746
North Warren Regional High School,310110
Manville High School,310749
Middle Township High School,310215
Middletown High School North,310793
Middletown High School South,310791
Midland Park High School,310794
Millburn High School,310795
Millville Senior High School,310800
Monmouth Regional High School,310296
Monroe Township High School,310584
Montclair High School,310820
Montville Township High School,310826
Moorestown High School,310825
Morris County School of Technology,310281
Morris Hills High School,311320
Morris Knolls High School,311321
Morristown High School,310840
Mount Olive High School,310378
Mountain Lakes High School,310855
New Providence High School,310999
Technology High School,310933
American History High School,310903
East Side High School,310895
Science Park High School,310932
North Arlington High School,311010
North Bergen High School,311017
North Brunswick Township High School,311019
North Hunterdon High School,310005
Voorhees High School,310433
North Plainfield High School,311020
Northern Burlington County Regional High School,310252
Northern Highlands Regional High School,310001
Northern Valley Regional High School at Demarest,310265
Northern Valley Regional High School at Old Tappan,311051
Nutley High School,311035
Ocean City High School,311045
Ocean Township High School,311039
River Dell Regional High School,311054
Orange High School,311060
Paramus High School,311073
Park Ridge High School,311075
Parsippany High School,311078
Parsippany Hills High School,311079
Passaic Valley High School,310700
Manchester Regional High School,311124
Passaic County Technical Institute,311120
International High School,311102
School Of Information Technology,311145
High School Of Culinary Arts/Hospitality/Toursim @ EHS,311107
High School Government And Public Administratnion @ EHS,311099
Academy of Earth & Space Science,311104
High School Of Business Technology Marketing @ JFK,311096
Pemberton Township High School,311162
Pennsauken High School,311173
Perth Amboy High School,311185
Phillipsburg High School,311200
Piscataway Township High School,310998
Point Pleasant Borough High School,311242
Point Pleasant Beach High School,311245
Princeton High School,311255
Rahway High School,311280
Indian Hills High School,311041
